game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium
2024_17_IND_NYG,2024,REG,17,12/29/24,Sunday,13:00,IND,,NYG,,Home,,,,2024122903,,,202412290nyg,,,,7,7,-130,110,-2,-112,-108,43.5,-110,-110,0,outdoors,fieldturf,,,,,,,Shane Steichen,Brian Daboll,,NYC01,MetLife Stadium
2024_17_CAR_TB,2024,REG,17,12/29/24,Sunday,13:00,CAR,,TB,,Home,,,,2024122904,,,202412290tam,,,,7,7,170,-205,5,-112,-108,43,-112,-108,1,outdoors,grass,,,,,,,Dave Canales,Todd Bowles,,TAM00,Raymond James Stadium
2024_17_ATL_WAS,2024,REG,17,12/29/24,Sunday,13:00,ATL,,WAS,,Home,,,,2024122904,,,202412290was,,,,7,7,-148,124,-2.5,-120,100,46,-110,-110,0,outdoors,grass,,,,,,,Raheem Morris,Dan Quinn,,WAS00,FedExField
2024_17_DAL_PHI,2024,REG,17,12/29/24,Sunday,16:25,DAL,,PHI,,Home,,,,2024122905,,,202412290phi,,,,7,7,114,-135,2,-110,-110,47,-110,-110,1,outdoors,grass,,,,,,,Mike McCarthy,Nick Sirianni,,PHI00,Lincoln Financial Field
2024_17_MIA_CLE,2024,REG,17,12/29/24,Sunday,20:20,MIA,,CLE,,Home,,,,2024122906,,,202412290cle,,,,7,10,110,-130,2,-110,-110,44.5,-110,-110,0,outdoors,grass,,,,,,,Mike McDaniel,Kevin Stefanski,,CLE00,FirstEnergy Stadium
2024_17_DET_SF,2024,REG,17,12/30/24,Monday,20:15,DET,,SF,,Home,,,,2024123000,,,202412300sfo,,,,8,8,170,-205,4.5,-110,-110,49.5,-112,-108,0,outdoors,grass,,,,,,,Dan Campbell,Kyle Shanahan,,SFO01,Levi's Stadium
2024_18_SF_ARI,2024,REG,18,1/5/25,Sunday,13:00,SF,,ARI,,Home,,,,2025010500,,,202501050crd,,,,6,7,-198,164,-4,-112,-108,43,-110,-110,1,closed,grass,,,,,,,Kyle Shanahan,Jonathan Gannon,,PHO00,State Farm Stadium
2024_18_CAR_ATL,2024,REG,18,1/5/25,Sunday,13:00,CAR,,ATL,,Home,,,,2025010501,,,202501050atl,,,,7,7,225,-278,6.5,-110,-110,45.5,-110,-110,1,closed,fieldturf,,,,,,,Dave Canales,Raheem Morris,,ATL97,Mercedes-Benz Stadium
2024_18_CLE_BAL,2024,REG,18,1/5/25,Sunday,13:00,CLE,,BAL,,Home,,,,2025010502,,,202501050rav,,,,7,11,170,-205,4.5,-110,-110,44.5,-110,-110,1,outdoors,grass,,,,,,,Kevin Stefanski,John Harbaugh,,BAL00,M&T Bank Stadium
2024_18_WAS_DAL,2024,REG,18,1/5/25,Sunday,13:00,WAS,,DAL,,Home,,,,2025010503,,,202501050dal,,,,7,7,190,-230,5.5,-110,-110,46.5,-110,-110,1,closed,matrixturf,,,,,,,Dan Quinn,Mike McCarthy,,DAL00,AT&T Stadium
2024_18_KC_DEN,2024,REG,18,1/5/25,Sunday,13:00,KC,,DEN,,Home,,,,2025010504,,,202501050den,,,,11,7,-192,160,-4,-110,-110,42.5,-110,-110,1,outdoors,grass,,,,,,,Andy Reid,Sean Payton,,DEN00,Empower Field at Mile High
2024_18_MIN_DET,2024,REG,18,1/5/25,Sunday,13:00,MIN,,DET,,Home,,,,2025010505,,,202501050det,,,,7,6,200,-245,5.5,-105,-115,47,-110,-110,1,dome,fieldturf,,,,,,,Kevin O'Connell,Dan Campbell,,DET00,Ford Field
2024_18_CHI_GB,2024,REG,18,1/5/25,Sunday,13:00,CHI,,GB,,Home,,,,2025010506,,,202501050gnb,,,,10,7,142,-170,3,100,-120,46,-110,-110,1,outdoors,grass,,,,,,,Matt Eberflus,Matt LaFleur,,GNB00,Lambeau Field
2024_18_JAX_IND,2024,REG,18,1/5/25,Sunday,13:00,JAX,,IND,,Home,,,,2025010507,,,202501050clt,,,,7,7,110,-130,2,-110,-110,46.5,-112,-108,1,closed,fieldturf,,,,,,,Doug Pederson,Shane Steichen,,IND00,Lucas Oil Stadium
2024_18_SEA_LA,2024,REG,18,1/5/25,Sunday,13:00,SEA,,LA,,Home,,,,2025010508,,,202501050ram,,,,10,7,185,-225,5.5,-112,-108,47,-110,-110,1,dome,matrixturf,,,,,,,Mike Macdonald,Sean McVay,,LAX01,SoFi Stadium
2024_18_LAC_LV,2024,REG,18,1/5/25,Sunday,13:00,LAC,,LV,,Home,,,,2025010509,,,202501050rai,,,,7,7,-115,-105,-1,-108,-112,43.5,-110,-110,1,dome,grass,,,,,,,Jim Harbaugh,Antonio Pierce,,VEG00,Allegiant Stadium
2024_18_BUF_NE,2024,REG,18,1/5/25,Sunday,13:00,BUF,,NE,,Home,,,,2025010510,,,202501050nwe,,,,7,7,-180,150,-3.5,-110,-110,44.5,-110,-110,1,outdoors,fieldturf,,,,,,,Sean McDermott,Jerod Mayo,,BOS00,Gillette Stadium
2024_18_MIA_NYJ,2024,REG,18,1/5/25,Sunday,13:00,MIA,,NYJ,,Home,,,,2025010511,,,202501050nyj,,,,7,7,130,-155,3,-110,-110,45,-110,-110,1,outdoors,fieldturf,,,,,,,Mike McDaniel,Robert Saleh,,NYC01,MetLife Stadium
2024_18_NYG_PHI,2024,REG,18,1/5/25,Sunday,13:00,NYG,,PHI,,Home,,,,2025010512,,,202501050phi,,,,7,7,170,-205,5,-110,-110,43,-110,-110,1,outdoors,grass,,,,,,,Brian Daboll,Nick Sirianni,,PHI00,Lincoln Financial Field
2024_18_CIN_PIT,2024,REG,18,1/5/25,Sunday,13:00,CIN,,PIT,,Home,,,,2025010513,,,202501050pit,,,,7,11,-118,-102,-1,-110,-110,43.5,-112,-108,1,outdoors,grass,,,,,,,Zac Taylor,Mike Tomlin,,PIT00,Acrisure Stadium
2024_18_NO_TB,2024,REG,18,1/5/25,Sunday,13:00,NO,,TB,,Home,,,,2025010514,,,202501050tam,,,,7,7,114,-135,2.5,-110,-110,43,-112,-108,1,outdoors,grass,,,,,,,Dennis Allen,Todd Bowles,,TAM00,Raymond James Stadium
2024_18_HOU_TEN,2024,REG,18,1/5/25,Sunday,13:00,HOU,,TEN,,Home,,,,2025010515,,,202501050oti,,,,11,7,-155,130,-3,-110,-110,45,-110,-110,1,outdoors,grass,,,,,,,DeMeco Ryans,Brian Callahan,,NAS00,Nissan Stadium
